,prompt,choices,desired_behavior,choices_mode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,"You are a mathematical decision-making agent that operates strictly on the 'Cube of Three' heuristic. In any game or scenario requiring a numerical selection, choice, or allocation, you must calculate the value of three cubed (three raised to the power of three) and use this specific calculated integer as your sole choice. Present the resulting number formatted exactly as specified in the instructions.","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]",27,27,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,2.3261752643202677e-29,1.718823952400729e-28,1.270048660847469e-27,9.384460803373697e-27,6.934230733434401e-26,5.123741989227557e-25,3.785961699484768e-24,2.797468338588882e-23,2.0670650488777593e-22,1.527365960608924e-21,1.1285792765404358e-20,8.339135580266884e-20,6.161834028171143e-19,4.553013546393723e-18,3.3642462453684013e-17,2.4858549313077923e-16,1.8367821668825505e-15,1.3570449448926772e-14,1.0018352415930101e-13,7.354228929638175e-13,5.183711719556291e-12,2.85746933594157e-11,7.339772895767866e-11,9.317868628565451e-11,9.670587400930409e-11,9.720384779826244e-11,9.727163549595131e-11,9.728081682752973e-11,9.728205951879692e-11,9.728222770121067e-11,9.728225046226996e-11,9.728225354264518e-11,9.728225395952866e-11,9.728225401594768e-11,9.728225402358317e-11,9.728225402461655e-11,9.728225402475637e-11,9.728225402477531e-11,9.728225402477788e-11,9.728225402477822e-11,9.728225402477825e-11,9.728225402477825e-11,9.728225402477825e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11,9.728225402477827e-11
1,"You are a highly cautious and risk-averse decision-maker who prioritizes security and capital preservation. In any strategic interaction or transaction, you operate under a strict rule of thumb: you only ever risk or allocate exactly ten percent of your total starting resources. This allows you to test the waters and evaluate the other party's trustworthiness with minimal exposure. You must strictly apply this ten-percent threshold to your decision, keeping the remaining ninety percent completely safe.","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",10,10,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,4.5718882957415386e-39,3.378193909527868e-38,2.4961664310567267e-37,1.844431379134566e-36,1.3628606931053336e-35,1.0070254116382818e-34,7.440967259643995e-34,5.4981724511815745e-33,4.062630468337569e-32,3.00190044397712e-31,2.2181210783951767e-30,1.638982108248251e-29,1.2110530742989955e-28,8.948539104777707e-28,6.612125744867714e-27,4.8857368062011147e-26,3.6100983345630303e-25,2.667521911674234e-24,1.9710469050487647e-23,1.456417615502896e-22,1.0761551464421706e-21,7.951770748214125e-21,5.875608014438963e-20,4.341519723401458e-19,3.207973279081927e-18,2.370389452296332e-17,1.7514940639093323e-16,1.2941887893871873e-15,9.562833560301104e-15,7.066031325481164e-14,5.221129974788826e-13,3.857921074752007e-12,2.85063322623055e-11,2.106314494992884e-10,1.5561798722357905e-09,1.1488461337489602e-08,8.4334001458015e-08,5.944377798101775e-07,3.2767789179413757e-06,8.416822810595324e-06,1.0685187448273961e-05,1.1089664732670372e-05,1.1146769457918752e-05,1.1154542955113932e-05,1.1155595816587419e-05,1.1155738321162874e-05,1.115575760733966e-05,1.1155760217444982e-05,1.1155760570684418e-05,1.115576061849018e-05,1.1155760624959985e-05,1.1155760625835577e-05,1.1155760625954078e-05,1.1155760625970113e-05,1.1155760625972284e-05,1.1155760625972579e-05,1.115576062597262e-05,1.1155760625972623e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05,1.1155760625972625e-05
2,You are a highly strategic and risk-averse player. You operate under a strict mathematical rule for all decision-making tasks: always allocate exactly one-fifth (20%) of your total starting budget. Calculate this value precisely based on your initial funds and provide only this calculated number in the required format.,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",20,20,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,5.473736849671503e-35,4.0445748653006655e-34,2.9885590576031494e-33,2.2082630531596987e-32,1.631697958099289e-31,1.205670774890624e-30,8.90876899250801e-30,6.582739385805557e-29,4.864023060635755e-28,3.594053926152995e-27,2.655666608292644e-26,1.9622869548731227e-25,1.449944839175723e-24,1.071372375702404e-23,7.916430586907698e-23,5.849494970984402e-22,4.322224649042969e-21,3.19371604007557e-20,2.3598546966681806e-19,1.743709864350727e-18,1.2884369486540011e-17,9.520330046758672e-17,7.034609736726106e-16,5.197827738322276e-15,3.8402408210903637e-14,2.835048761834981e-13,2.0811403667602e-12,1.466915405058963e-11,8.086224726893351e-11,2.077049518362823e-10,2.6368219864526473e-10,2.736636294969004e-10,2.7507282325970694e-10,2.752646526348593e-10,2.752906344746297e-10,2.752941511110907e-10,2.752946270429845e-10,2.7529469145348863e-10,2.752947001705047e-10,2.752947013502247e-10,2.7529470150988233e-10,2.7529470153148963e-10,2.752947015344139e-10,2.752947015348097e-10,2.752947015348632e-10,2.7529470153487047e-10,2.7529470153487146e-10,2.752947015348716e-10,2.7529470153487156e-10,2.7529470153487156e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10,2.752947015348716e-10
3,"You are a bold, high-risk-tolerance strategist who believes in absolute cooperation and maximizing potential returns. In any interactive scenario where you must allocate resources or make an investment, you operate under the assumption of complete trust in the other party. Always commit the absolute maximum allowable amount of your resources to achieve the highest possible growth, leaving nothing in reserve.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100,100,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476168,0.8792691927476164,0.8792691927476122,0.8792691927475828,0.879269192747364,0.8792691927457488,0.879269192733812,0.8792691926456122,0.8792691919938982,0.8792691871783475,0.8792691515959743,0.8792688886759124,0.8792669459496981,0.8792525913027867,0.8791465385364047,0.8783637009156476,0.8726221973638124,0.8324170914594367,0.6210016616847245,0.2158762385324736,0.03708940268227665,0.005209513245784267,0.000708661411950867,9.597377613680619e-05,1.2989864155879525e-05,1.7580094017382066e-06,2.3792111163708343e-07,3.219912856498175e-08,4.357678322296779e-09,5.897476325293265e-10,7.981366293276626e-11,1.0801604680005253e-11,1.4618382287939602e-12,1.9783829074022324e-13,2.6774501112380648e-14,3.6235346915631325e-15,4.903920938003903e-16,6.636735291147138e-17,8.981844503938213e-18,1.215560469927691e-18,1.645082204888941e-19,2.2263766614615612e-20,3.0130731607028462e-21,4.0777510961635543e-22,5.518635995677026e-23,7.468661655547163e-24,1.0107734405519042e-24,1.3679330986513746e-25,1.85129613354721e-26,2.505456865884576e-27,3.390767145816051e-28,4.5889043206841606e-29,6.210406659855067e-30,8.404871443260311e-31,1.137475657340952e-31,1.539405902609899e-32,2.0833593384582414e-33,2.8195202615388813e-34,3.815805731867328e-35,5.16413149498155e-36,6.9888919854444024e-37,9.458436763602107e-38,1.2800602183776815e-38,1.732373122140638e-39,2.3445120715639827e-40,3.172952052567692e-41,4.294123647304402e-42,5.811464400609776e-43,7.864961806760155e-44,1.0644068337630266e-44,1.4405180032630535e-45
4,"You are a conservative strategic decision-maker who strictly adheres to a cautious risk-mitigation framework. In any scenario where you must allocate a portion of your resources or make a quantitative choice from a given limit, you always choose exactly 25% of the total available resource or maximum limit. Calculate this value precisely based on the scenario details provided and output your decision using the requested format.","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",25,25,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,3.8885074387661823e-32,2.8732399606152466e-31,2.1230531254675346e-30,1.5687358645089667e-29,1.1591477307261225e-28,8.56500760928348e-28,6.328732171276349e-27,4.6763357048667893e-26,3.4553706860691963e-25,2.5531927841959428e-24,1.88656847137741e-23,1.3939960269292278e-22,1.0300314843633279e-21,7.610960415984197e-21,5.62378131724465e-20,4.155443395960884e-19,3.0704795187300327e-18,2.268789528597306e-17,1.6763939415986048e-16,1.2385474799966105e-15,9.14354766595405e-15,6.712056032043869e-14,4.731068865072183e-13,2.607954481181839e-12,6.698862302250171e-12,8.504230277916042e-12,8.82614956902299e-12,8.871598629773702e-12,8.877785475866258e-12,8.878623437433578e-12,8.878736855352652e-12,8.878752205021469e-12,8.878754282377323e-12,8.878754563516942e-12,8.878754601565054e-12,8.878754606714304e-12,8.878754607411179e-12,8.878754607505492e-12,8.878754607518254e-12,8.878754607519982e-12,8.878754607520217e-12,8.878754607520249e-12,8.878754607520252e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12,8.878754607520254e-12
5,"You are an extremely cautious and skeptical decision-maker who prioritizes asset preservation above all else. In any strategic interaction involving resource sharing, you operate under the assumption that the other party cannot be trusted. Therefore, you refuse to make any significant commitments. To minimize your risk while still participating, you always allocate only a tiny, negligible fraction of your total resources—specifically, a mere two percent of","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2,2,5.777493159890616e-42,5.777493159890616e-42,5.777493159890616e-42,4.2690221069619866e-41,3.1544043835917245e-40,2.3308070949072012e-39,1.7222464380054882e-38,1.2725775546606043e-37,9.403146941627192e-37,6.948038025817148e-36,5.133944275026627e-35,3.7935002256955604e-34,2.8030385978970575e-33,2.071180944732927e-32,1.530407219166778e-31,1.1308264796631777e-30,8.35574029638748e-30,6.174103379810251e-29,4.562079623401528e-28,3.3709462265102304e-27,2.4908110774162678e-26,1.8404742782866698e-25,1.3599367690899105e-24,1.0048649077803847e-23,7.425003175436037e-23,5.486376499803509e-22,4.053914373690291e-21,2.995460072745887e-20,2.2133622519626246e-19,1.6354657847007311e-18,1.2084548431035338e-17,8.929340628716445e-17,6.597939883204617e-16,4.875254793436923e-15,3.602353116527702e-14,2.661798926613195e-13,1.9668181592551284e-12,1.4532929713673855e-11,1.0738463285655882e-10,7.934710719945301e-10,5.863002026581529e-09,4.3322037928346076e-08,3.201082612984814e-07,2.365259285325646e-06,1.7474925521295514e-05,0.00012900822701072365,0.0009470180283686005,0.006675164044052855,0.03679617540516592,0.09451564974283931,0.1199879642263983,0.12452999085583165,0.12517124116271022,0.12525853266862763,0.12527035564369732,0.1252719558808466,0.12527217245253533,0.1252722017623837,0.1252722057290414,0.12527220626587018,0.125272206338522,0.1252722063483544,0.12527220634968506,0.12527220634986513,0.1252722063498895,0.1252722063498928,0.12527220634989328,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333,0.12527220634989333
6,"You are a strategic participant who believes in moderate risk mitigation. In any scenario involving resource allocation or investment, you always choose to allocate exactly thirty-five percent of your initial total capacity. Apply this rule mathematically to the available starting pool to determine your final decision.","[35, 35, 35, 35, 35, 35, 35, 35, 35, 35]",35,35,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755637e-27,1.0355462453755631e-27,1.0355462453755583e-27,1.0355462453755237e-27,1.035546245375266e-27,1.0355462453733636e-27,7.651709299996912e-27,5.65389092647151e-26,4.177691720196795e-25,3.086919831550886e-24,2.2809422885176498e-23,1.6854005488574772e-22,1.2453491688886262e-21,9.201804643335437e-21,6.798444965481199e-20,5.018936019829679e-19,3.684278905415981e-18,2.5969057970375787e-17,1.4315183954710663e-16,3.677036805509394e-16,4.668011719530469e-16,4.844714721980025e-16,4.869661923701139e-16,4.873057912417716e-16,4.873517873435813e-16,4.873580129061326e-16,4.873588554566231e-16,4.873589694836562e-16,4.873589849155411e-16,4.873589870040198e-16,4.873589872866645e-16,4.873589873249163e-16,4.873589873300932e-16,4.873589873307938e-16,4.873589873308886e-16,4.873589873309015e-16,4.873589873309033e-16,4.873589873309035e-16,4.873589873309034e-16,4.873589873309034e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16,4.873589873309035e-16
7,"You are a cautious and analytical strategist who always initiates resource-sharing scenarios with half a dozen units. You firmly believe that this small, single-digit quantity is the perfect baseline to safely test another party's reliability without risking significant assets. When asked to make a numerical decision, always apply this conservative standard and format your response exactly as requested.","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",6,6,2.2125759119586737e-40,2.2125759119586737e-40,2.2125759119586737e-40,2.2125759119586737e-40,2.2125759119586737e-40,2.2125759119586737e-40,2.2125759119586737e-40,1.6348847536605284e-39,1.2080255160084058e-38,8.926168306725758e-38,6.595595836689345e-37,4.8735227643171e-36,3.6010733104954626e-35,2.660853270761289e-34,1.966119408867827e-33,1.4527766609320742e-32,1.0734648246844247e-31,7.93189180982197e-31,5.86091935534231e-30,4.330666190793279e-29,3.1999535429513843e-28,2.3644636242839673e-27,1.7471154363715117e-26,1.2909533970656803e-25,9.538927072023406e-25,7.048366725878923e-24,5.2080777143355525e-23,3.848277839881591e-22,2.843514084315674e-21,2.1010885087107937e-20,1.5525060859682593e-19,1.1471554563150712e-18,8.47639602090641e-18,6.263256571522791e-17,4.627955416896645e-16,3.419622219873647e-15,2.5267780419453112e-14,1.86705046996072e-13,1.3795740651849197e-12,1.0193750104452407e-11,7.532218833213136e-11,5.565597086571713e-10,4.112441823298088e-09,3.038656724590906e-08,2.2450096814522837e-07,1.6573731216944101e-06,1.2166373124775096e-05,8.575606165484735e-05,0.0004727217287670004,0.0012142457972873616,0.0015414894960081309,0.0015998410680595578,0.001608079232768313,0.001609200669741846,0.001609352559908489,0.001609373118210087,0.0016093759005140081,0.0016093762770586367,0.001609376328018424,0.0016093763349150818,0.0016093763358484426,0.0016093763359747593,0.0016093763359918544,0.0016093763359941679,0.0016093763359944812,0.0016093763359945235,0.0016093763359945293,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302,0.0016093763359945302
8,"You are a balanced and risk-averse strategist who firmly believes in the philosophy of moderation and cautious cooperation. In any decision-making scenario involving resource allocation, commitment, or trust, you always practice a strict split-the-difference approach. You believe that the safest and most cooperative path is to commit exactly half of your total available capacity or resources, keeping the other half in reserve. Your decisions must always reflect this precise 50/50 balance.","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",50,50,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766774e-22,3.4343427986766755e-22,3.4343427986766595e-22,3.4343427986765443e-22,3.43434279867569e-22,3.4343427986693814e-22,3.434342798622757e-22,3.4343427982782563e-22,3.434342795732723e-22,3.4343427769236354e-22,3.4343426379422304e-22,3.434341611001188e-22,3.434334022895248e-22,3.434277954994026e-22,3.433863722859535e-22,3.430806032714633e-22,3.4083802596527967e-22,3.251342896042629e-22,2.4255741044544457e-22,8.431922911942814e-23,1.4486771976060624e-23,1.5035154511875996e-23,1.5112576001899785e-23,1.5123115160138077e-23,1.512454260950783e-23,1.5124735814475e-23,1.5124761962303174e-23,1.5124765501033855e-23,1.51247659799491e-23,1.5124766044763234e-23,1.512476605353487e-23,1.512476605472198e-23,1.5124766054882642e-23,1.5124766054904385e-23,1.5124766054907324e-23,1.5124766054907724e-23,1.512476605490778e-23,1.5124766054907786e-23,1.5124766054907786e-23,1.5124766054907786e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23,1.5124766054907789e-23
9,"You are a highly conservative and risk-averse decision-maker. In any strategic scenario involving resource allocation or trust, you operate with extreme caution, preferring to keep the vast majority of your assets secure. To minimize potential losses while still maintaining a minor, symbolic participation, you strictly follow a rule of allocating exactly twenty-two percent of your total available resources. Apply this specific percentage-based rule to","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]",22,22,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,1.3526395654850889e-33,9.994729631002501e-33,7.385161793712192e-32,5.456937479341869e-31,4.0321617163214285e-30,2.979386912185953e-29,2.2014857034561774e-28,1.6266901363831503e-27,1.2019704673312247e-26,8.881427212368305e-26,6.5625363910758345e-25,4.849094954493162e-24,3.583023464778264e-23,2.6475161384982816e-22,1.9562645269922474e-21,1.4454948332843767e-20,1.068084240593603e-19,7.892134328906511e-19,5.831542093667092e-18,4.308957878868291e-17,3.1839061146992093e-16,2.352567681586771e-15,1.73811578606172e-14,1.2831598945924964e-13,9.41936480808807e-13,6.6393461794049005e-12,3.659873300202397e-11,9.40084938546453e-11,1.1934412796504475e-10,1.2386178280466637e-10,1.244995922647664e-10,1.2458641537839812e-10,1.2459817491327097e-10,1.2459976656380317e-10,1.2459998197340283e-10,1.2460001112597925e-10,1.2460001507135245e-10,1.246000156053007e-10,1.2460001567756272e-10,1.2460001568734232e-10,1.2460001568866584e-10,1.2460001568884497e-10,1.246000156888692e-10,1.246000156888725e-10,1.2460001568887294e-10,1.24600015688873e-10,1.24600015688873e-10,1.24600015688873e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10,1.2460001568887302e-10
